symbol,day,scenario,bias,recipe,entry_time_utc,entry_price,stop,tp1,tp2,tp3
SPXUSD,2024-11-25,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-11-25 14:46:00+00:00,6015.667,6020.682,6000.417,5990.861,5988.876
SPXUSD,2024-11-26,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-11-26 14:53:00+00:00,6002.729,6004.726,5996.554,5977.789,5956.787
SPXUSD,2024-11-27,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-11-27 15:19:00+00:00,6010.022,6011.424,6020.249,6020.367,6027.597
SPXUSD,2024-12-02,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-02 14:55:00+00:00,6037.261,6042.077,6036.276,6021.526,6019.414
SPXUSD,2024-12-03,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-03 15:00:00+00:00,6044.969,6040.397,6047.526,6052.736,
SPXUSD,2024-12-06,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-06 14:53:00+00:00,6097.261,6098.327,6081.887,6065.631,
SPXUSD,2024-12-10,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-12-10 15:09:00+00:00,6059.789,6057.707,6050.571,6046.856,
SPXUSD,2024-12-12,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-12 14:51:00+00:00,6068.956,6067.254,6075.244,6078.322,6078.804
SPXUSD,2024-12-13,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-13 14:52:00+00:00,6073.551,6077.819,6064.804,6060.989,6052.182
SPXUSD,2024-12-17,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-17 14:48:00+00:00,6053.433,6044.531,6056.457,6064.197,6073.446
SPXUSD,2024-12-18,3,bearish,S3_NY: 5m retrace + 1m BOS,2024-12-18 14:41:00+00:00,6042.441,6044.196,6039.897,,
SPXUSD,2024-12-19,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-19 14:43:00+00:00,5922.981,5933.923,5904.1,5882.931,5865.481
SPXUSD,2024-12-24,1,bearish,S1_NY: 5m retrace + 1m BOS,2024-12-24 15:09:00+00:00,6000.622,5996.539,5977.957,5969.403,5965.639
SPXUSD,2024-12-26,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-26 14:55:00+00:00,6007.427,6018.123,6024.629,6039.629,6043.177
SPXUSD,2024-12-27,1,bullish,S1_NY: 5m retrace + 1m BOS,2024-12-27 14:51:00+00:00,5997.89,5985.111,5999.126,6023.382,6039.879
